notriad;no_order;emotion;FINAL
2;2;2;27.8134
2;2;2;3.3544
2;2;2;4.0385
2;2;2;30.6130
2;2;2;6.6942
2;2;2;1.9067
2;2;2;25.1110
2;2;2;15.0332
2;2;2;9.8464
2;2;2;24.4022
2;2;2;4.4477
2;2;2;7.5945
2;2;2;1.3023
2;2;2;19.5790
2;2;2;17.5260
2;2;2;1.8535
2;2;2;26.1948
2;2;2;25.4866
2;2;2;1.2127
2;2;2;22.8464
2;2;2;27.6152
2;2;2;4.4619
2;2;2;14.4921
2;2;2;19.6753
2;2;2;5.1293
2;2;2;25.2665
2;2;2;21.9238
2;2;2;23.8615
2;2;2;3.7573
2;2;2;5.8825
2;2;2;21.6278
2;2;2;2.8684
2;2;2;2.1809
2;2;2;24.4274
2;2;2;1.8325
2;2;2;4.2838
2;2;2;18.9253
2;2;2;8.8819
2;2;2;3.6888
2;2;2;18.2166
2;2;2;2.8635
2;2;2;1.4622
2;2;2;28.4368
2;2;2;8.3327
2;2;2;10.4301
2;2;2;26.2032
2;2;2;2.2946
2;2;2;2.4282
2;2;2;29.0027
2;2;2;5.1828
2;2;2;1.1343
2;2;2;23.5007
2;2;2;13.4230
2;2;2;8.2571
2;2;2;22.7919
2;2;2;3.4252
2;2;2;5.9865
2;2;3;0.9666
2;2;3;19.9290
2;2;3;17.8844
2;2;3;2.0967
2;2;3;26.5547
2;2;3;25.8334
2;2;3;1.4637
2;2;3;23.2035
2;2;3;27.9652
2;2;3;4.7609
2;2;3;14.8387
2;2;3;20.0322
2;2;3;5.4697
2;2;3;25.6264
2;2;3;22.2774
2;2;3;20.6543
2;2;3;0.6355
2;2;3;2.7401
2;2;3;18.4206
2;2;3;6.0757
2;2;3;5.3561
2;2;3;21.2202
2;2;3;2.8629
2;2;3;7.4862
2;2;3;15.7181
2;2;3;5.7291
2;2;3;1.1445
2;2;3;15.0094
2;2;3;5.5424
2;2;3;1.8034
2;2;3;20.1115
2;2;3;0.5210
2;2;3;2.1631
2;2;3;17.8778
2;2;3;6.6193
2;2;3;5.9736
2;2;3;20.6774
2;2;3;3.2716
2;2;3;8.0557
2;2;3;15.1753
2;2;3;5.1070
2;2;3;0.8642
2;2;3;14.4666
2;2;3;5.6958
2;2;3;2.4147
2;2;3;8.4294
2;2;3;11.6748
2;2;3;9.6303
2;2;3;6.3020
2;2;3;18.3006
2;2;3;17.5793
2;2;3;9.0007
2;2;3;14.9494
2;2;3;19.7111
2;2;3;3.7588
2;2;3;6.5845
2;2;3;11.7780
2;2;3;3.2423
2;2;3;17.3723
2;2;3;14.0233
2;2;3;30.2653
2;2;3;10.1611
2;2;3;12.2056
2;2;3;28.0316
2;2;3;3.5370
2;2;3;4.2566
2;2;3;30.8312
2;2;3;6.8865
2;2;3;2.1248
2;2;3;25.3291
2;2;3;15.2514
2;2;3;10.0579
2;2;3;24.6204
2;2;3;4.4636
2;2;3;7.8126
2;2;3;29.2291
2;2;3;9.1249
2;2;3;11.1695
2;2;3;26.9955
2;2;3;2.5499
2;2;3;3.2205
2;2;3;29.7950
2;2;3;5.8504
2;2;3;1.3644
2;2;3;24.2930
2;2;3;14.2152
2;2;3;9.0217
2;2;3;23.5842
2;2;3;3.4343
2;2;3;6.7765
2;2;3;4.7570
2;2;3;15.3472
2;2;3;13.3027
2;2;3;2.5402
2;2;3;21.9730
2;2;3;21.2516
2;2;3;5.3229
2;2;3;18.6218
2;2;3;23.3835
2;2;3;1.5625
2;2;3;10.2569
2;2;3;15.4504
2;2;3;0.9403
2;2;3;21.0447
2;2;3;17.6957
2;2;3;24.9340
2;2;3;4.8298
2;2;3;6.8743
2;2;3;22.7003
2;2;3;1.8427
2;2;3;2.0289
2;2;3;25.4999
2;2;3;1.7866
2;2;3;3.3111
2;2;3;19.9978
2;2;3;9.9201
2;2;3;4.7266
2;2;3;19.2891
2;2;3;2.5228
2;2;3;2.4813
2;2;3;26.5485
2;2;3;6.4444
2;2;3;8.5116
2;2;3;24.3149
2;2;3;1.4937
2;2;3;0.6928
2;2;3;27.1145
2;2;3;3.4057
2;2;3;1.6118
2;2;3;21.6124
2;2;3;11.5347
2;2;3;6.3453
2;2;3;20.9036
2;2;3;2.5372
2;2;3;4.0959
2;2;3;1.1957
2;2;3;20.6066
2;2;3;18.5621
2;2;3;2.9442
2;2;3;27.2324
2;2;3;26.5111
2;2;3;0.9867
2;2;3;23.8812
2;2;3;28.6429
2;2;3;5.4686
2;2;3;15.5163
2;2;3;20.7099
2;2;3;6.1722
2;2;3;26.3041
2;2;3;22.9551
2;2;3;23.2584
2;2;3;3.1902
2;2;3;5.2157
2;2;3;21.0247
2;2;3;3.5089
2;2;3;3.5596
2;2;3;23.8243
2;2;3;1.2045
2;2;3;4.9747
2;2;3;18.3223
2;2;3;8.2445
2;2;3;3.0802
2;2;3;17.6135
2;2;3;2.8716
2;2;3;1.0433
2;2;3;19.4592
2;2;3;0.8211
2;2;3;1.4538
2;2;3;17.2255
2;2;3;7.2735
2;2;3;6.6118
2;2;3;20.0251
2;2;3;3.9262
2;2;3;8.7107
2;2;3;14.5230
2;2;3;4.4746
2;2;3;1.1357
2;2;3;13.8143
2;2;3;6.3921
2;2;3;3.0545
2;2;3;3.8798
2;2;3;16.2243
2;2;3;14.1798
2;2;3;1.9760
2;2;3;22.8501
2;2;3;22.1288
2;2;3;4.4980
2;2;3;19.4989
2;2;3;24.2606
2;2;3;1.4695
2;2;3;11.1340
2;2;3;16.3275
2;2;3;1.7655
2;2;3;21.9218
2;2;3;18.5728
2;2;3;27.1209
2;2;3;7.0167
2;2;3;9.0847
2;2;3;24.8872
2;2;3;0.9390
2;2;3;1.2127
2;2;3;27.6868
2;2;3;3.7910
2;2;3;1.3194
2;2;3;22.1848
2;2;3;12.1070
2;2;3;6.9229
2;2;3;21.4760
2;2;3;2.1536
2;2;3;4.6685
2;2;3;27.6113
2;2;3;7.5072
2;2;3;9.5665
2;2;3;25.3777
2;2;3;0.9436
2;2;3;1.6751
2;2;3;28.1773
2;2;3;4.2472
2;2;3;0.7578
2;2;3;22.6752
2;2;3;12.5975
2;2;3;7.4087
2;2;3;21.9664
2;2;3;2.1174
2;2;3;5.1587
2;2;4;11.7235
2;2;4;16.0398
2;2;4;4.3266
2;2;4;12.7180
2;2;4;24.4415
2;2;4;28.7578
2;2;4;8.2207
2;2;4;3.6470
2;2;4;7.8793
2;2;4;20.9387
2;2;4;17.9350
2;2;4;6.3548
2;2;4;2.2281
2;2;4;30.6530
2;2;4;9.7146
2;2;4;10.1551
2;2;4;21.8786
2;2;4;26.1949
2;2;4;2.5641
2;2;4;18.3759
2;2;4;28.0901
2;2;4;11.4840
2;2;4;0.9940
2;2;4;4.7125
2;2;4;24.2020
2;2;4;3.2633
2;2;4;6.5719
2;2;4;21.6391
2;2;4;15.7633
2;2;4;4.0421
2;2;4;1.0301
2;2;4;28.4813
2;2;4;7.5426
2;2;4;2.3790
2;2;4;25.9185
2;2;4;4.3069
2;2;4;7.7536
2;2;4;19.4771
2;2;4;23.7934
2;2;4;4.9644
2;2;4;15.9744
2;2;4;25.6886
2;2;4;2.4161
2;2;4;19.2376
2;2;4;23.5170
2;2;4;16.3819
2;2;4;4.6584
2;2;4;0.6324
2;2;4;29.0998
2;2;4;8.1611
2;2;4;2.1537
2;2;4;26.5370
2;2;4;4.9131
2;2;4;0.8244
2;2;4;24.1355
2;2;4;19.7281
2;2;4;8.0046
2;2;4;3.6883
2;2;4;32.4460
2;2;4;11.5073
2;2;4;1.7941
2;2;4;29.8832
2;2;4;8.2666
2;2;4;3.9657
2;2;4;27.4817
2;2;4;3.3593
2;2;4;9.8109
2;2;4;21.5108
2;2;4;25.8325
2;2;4;2.9340
2;2;4;18.0125
2;2;4;27.7261
2;2;4;0.5511
2;2;4;21.2680
2;2;4;25.5489
2;2;4;2.1506
2;2;4;26.1661
2;2;4;29.5140
2;2;4;13.5424
2;2;4;2.1621
2;2;4;2.6368
2;2;4;26.2604
2;2;4;5.3217
2;2;4;4.4402
2;2;4;23.6975
2;2;4;2.1584
2;2;4;2.2209
2;2;4;21.2960
2;2;4;2.8394
2;2;4;6.1856
2;2;4;23.3320
2;2;4;18.1178
2;2;4;6.4144
2;2;4;2.1398
2;2;4;30.8358
2;2;4;9.8989
2;2;4;0.6474
2;2;4;28.2729
2;2;4;6.6821
2;2;4;2.3982
2;2;4;25.8714
2;2;4;2.0420
2;2;4;1.6807
2;2;4;27.9103
2;2;4;4.5785
2;2;5;10.1438
2;2;5;21.8674
2;2;5;26.1836
2;2;5;2.5996
2;2;5;18.3646
2;2;5;28.0788
2;2;5;1.2791
2;2;5;21.6279
2;2;5;25.9072
2;2;5;2.3955
2;2;5;26.5257
2;2;5;29.8719
2;2;5;1.4623
2;2;5;23.6863
2;2;5;28.2616
2;2;5;10.3352
2;2;5;2.0271
2;2;5;5.7376
2;2;5;23.0532
2;2;5;2.1578
2;2;5;7.6102
2;2;5;20.4903
2;2;5;1.3177
2;2;5;5.4281
2;2;5;18.0888
2;2;5;6.0467
2;2;5;9.3928
2;2;5;20.1315
2;2;5;3.2072
2;2;5;7.7826
2;2;5;9.7924
2;2;5;1.9906
2;2;5;6.2677
2;2;5;22.5104
2;2;5;1.9813
2;2;5;8.2370
2;2;5;19.9475
2;2;5;1.6916
2;2;5;5.9850
2;2;5;17.5460
2;2;5;6.5948
2;2;5;9.9456
2;2;5;19.5764
2;2;5;3.8091
2;2;5;8.3543
2;2;5;2.1535
2;2;5;13.6132
2;2;5;17.9295
2;2;5;10.8283
2;2;5;10.1104
2;2;5;19.8247
2;2;5;8.2657
2;2;5;13.3737
2;2;5;17.6530
2;2;5;5.8658
2;2;5;18.2716
2;2;5;21.6178
2;2;5;7.9186
2;2;5;15.4321
2;2;5;20.0075
2;2;5;19.9462
2;2;5;8.2227
2;2;5;3.9064
2;2;5;32.6642
2;2;5;11.7255
2;2;5;2.0138
2;2;5;30.1013
2;2;5;8.4622
2;2;5;4.1829
2;2;5;27.6998
2;2;5;3.5643
2;2;5;0.4986
2;2;5;29.7301
2;2;5;6.4038
2;2;5;1.9072
2;2;5;18.9101
2;2;5;7.1865
2;2;5;2.8703
2;2;5;31.6280
2;2;5;10.6893
2;2;5;2.0504
2;2;5;29.0652
2;2;5;7.4283
2;2;5;3.1467
2;2;5;26.6637
2;2;5;2.5284
2;2;5;1.7358
2;2;5;28.6944
2;2;5;5.3676
2;2;5;2.2078
2;2;5;5.6016
2;2;5;17.2856
2;2;5;21.6019
2;2;5;7.1559
2;2;5;13.7828
2;2;5;23.4971
2;2;5;4.5930
2;2;5;17.0461
2;2;5;21.3254
2;2;5;2.2257
2;2;5;21.9440
2;2;5;25.2902
2;2;5;4.3536
2;2;5;19.1045
2;2;5;23.6799
2;2;5;14.6149
2;2;5;2.8914
2;2;5;2.0502
2;2;5;27.3329
2;2;5;6.3942
2;2;5;3.9393
2;2;5;24.7700
2;2;5;3.1331
2;2;5;1.7905
2;2;5;22.3685
2;2;5;1.8174
2;2;5;5.1676
2;2;5;24.3992
2;2;5;1.1807
2;2;5;3.8254
2;2;5;16.2295
2;2;5;4.5060
2;2;5;0.9012
2;2;5;28.9475
2;2;5;8.0089
2;2;5;1.8946
2;2;5;26.3846
2;2;5;4.7680
2;2;5;0.5182
2;2;5;23.9831
2;2;5;0.6516
2;2;5;3.5017
2;2;5;26.0168
2;2;5;2.6881
2;2;5;1.9202
2;2;5;10.8462
2;2;5;22.5450
2;2;5;26.8613
2;2;5;1.9020
2;2;5;19.0423
2;2;5;28.7565
2;2;5;1.3096
2;2;5;22.3055
2;2;5;26.5849
2;2;5;3.2315
2;2;5;27.2034
2;2;5;30.5496
2;2;5;1.1529
2;2;5;24.3640
2;2;5;28.9393
2;2;5;12.9394
2;2;5;1.2612
2;2;5;3.3119
2;2;5;25.6573
2;2;5;4.7872
2;2;5;5.5350
2;2;5;23.0945
2;2;5;1.6506
2;2;5;3.3086
2;2;5;20.6930
2;2;5;3.4854
2;2;5;6.8395
2;2;5;22.7246
2;2;5;1.8439
2;2;5;5.4355
2;2;5;9.1401
2;2;5;2.6238
2;2;5;6.9409
2;2;5;21.8581
2;2;5;1.4964
2;2;5;8.8724
2;2;5;19.2952
2;2;5;2.3455
2;2;5;6.6400
2;2;5;16.8937
2;2;5;7.2503
2;2;5;10.6011
2;2;5;18.9241
2;2;5;4.4345
2;2;5;9.0063
2;2;5;6.4395
2;2;5;18.1627
2;2;5;22.4790
2;2;5;6.2788
2;2;5;14.6599
2;2;5;24.3742
2;2;5;3.7456
2;2;5;17.9232
2;2;5;22.2025
2;2;5;1.3959
2;2;5;22.8211
2;2;5;26.1673
2;2;5;3.4848
2;2;5;19.9816
2;2;5;24.5570
2;2;5;16.8018
2;2;5;5.0809
2;2;5;0.7911
2;2;5;29.5198
2;2;5;8.5825
2;2;5;1.7719
2;2;5;26.9570
2;2;5;5.3441
2;2;5;1.1312
2;2;5;24.5555
2;2;5;0.5882
2;2;5;2.9264
2;2;5;26.5910
2;2;5;3.2617
2;2;5;1.5653
2;2;5;17.2923
2;2;5;5.5688
2;2;5;1.2525
2;2;5;30.0103
2;2;5;9.0715
2;2;5;1.4560
2;2;5;27.4474
2;2;5;5.8275
2;2;5;1.5298
2;2;5;25.0459
2;2;5;0.9236
2;2;5;2.4553
2;2;5;27.0781
2;2;5;3.7499
2;2;5;1.5245
2;2;6;20.4791
2;2;6;19.9363
2;2;6;0.8148
2;2;6;8.2541
2;2;6;12.2249
2;2;6;11.6821
2;2;6;30.0900
2;2;6;9.6110
2;2;6;10.1538
2;2;6;21.8359
2;2;6;29.0539
2;2;6;8.5748
2;2;6;9.1196
2;2;6;20.7998
2;2;6;1.4193
2;2;6;4.5818
2;2;6;15.8973
2;2;6;15.3545
2;2;6;3.8062
2;2;6;25.5083
2;2;6;24.4722
2;2;6;24.7588
2;2;6;4.2797
2;2;6;4.8244
2;2;6;16.5046
2;2;6;5.3313
2;2;6;4.2952
2;2;6;20.1770
2;2;6;26.3733
2;2;6;5.8943
2;2;6;6.4453
2;2;6;18.1192
2;2;6;3.7167
2;2;6;2.6806
2;2;6;21.7916
2;2;6;2.1839
2;2;6;1.0769
2;2;6;21.1567
2;2;6;20.6140
2;2;6;8.9495
2;2;6;30.7677
2;2;6;29.7316
2;2;6;5.4501
2;2;6;25.4364
2;2;6;27.0510
2;2;6;23.0832
2;2;6;2.6841
2;2;6;3.1499
2;2;6;14.8291
2;2;6;7.0068
2;2;6;5.9707
2;2;6;18.5015
2;2;6;1.6769
2;2;6;3.7416
2;2;6;23.7609
2;2;6;19.2839
2;2;6;1.3867
2;2;6;0.7644
2;2;6;11.0298
2;2;6;10.8061
2;2;6;9.7739
2;2;6;14.7022
2;2;6;5.4787
2;2;6;7.1008
2;2;6;19.9616
2;2;6;3.8310
2;2;6;3.7046
2;2;6;16.7744
2;2;6;16.2316
2;2;6;4.5495
2;2;6;26.3854
2;2;6;25.3493
2;2;6;0.9156
2;2;6;21.0541
2;2;6;22.6687
2;2;6;4.5346
2;2;6;19.3786
2;2;6;15.5793
2;2;6;26.9457
2;2;6;6.4666
2;2;6;7.0233
2;2;6;18.6916
2;2;6;3.1444
2;2;6;2.2386
2;2;6;22.3639
2;2;6;2.3615
2;2;6;0.8803
2;2;6;27.6234
2;2;6;3.9634
2;2;6;7.6788
2;2;6;23.2411
2;2;6;27.4361
2;2;6;6.9571
2;2;6;7.5087
2;2;6;19.1820
2;2;6;2.6539
2;2;6;1.6406
2;2;6;22.8544
2;2;6;2.7274
2;2;6;1.1278
2;2;6;28.1138
2;2;6;4.3870
2;2;6;8.1643
2;2;6;23.7315
2;2;6;0.7577
3;1;1;12.6648
3;1;1;2.4984
3;1;1;14.9804
3;1;1;1.8852
3;1;1;14.3004
3;1;1;0.7767
3;1;1;2.3881
3;1;1;11.3703
3;1;1;4.0920
3;1;1;3.5855
3;1;1;6.5934
3;1;1;19.0683
3;1;1;4.1760
3;1;1;4.7754
3;1;1;7.9097
3;1;1;15.9080
3;1;1;28.5728
3;1;1;13.5997
3;1;1;14.2821
3;1;1;17.2064
3;1;1;9.5070
3;1;1;5.0241
3;1;1;17.6577
3;1;1;2.6853
3;1;1;3.3670
3;1;1;6.2927
3;1;1;2.4013
3;1;1;10.9732
3;1;1;4.2567
3;1;1;16.7616
3;1;1;1.8059
3;1;1;2.4802
3;1;1;5.6728
3;1;1;2.3778
3;1;1;11.8150
3;1;1;2.1250
3;1;1;7.8437
3;1;1;20.5022
3;1;1;5.5345
3;1;1;6.2034
3;1;1;9.4040
3;1;1;1.7805
3;1;1;8.1115
3;1;1;3.7453
3;1;1;3.7660
3;1;1;2.0188
3;1;1;10.8325
3;1;1;4.1986
3;1;1;3.5169
3;1;1;1.9088
3;1;1;8.2921
3;1;1;17.7983
3;1;1;6.8832
3;1;1;5.9833
3;1;1;9.7192
3;1;1;8.5229
3;1;1;21.1871
3;1;1;6.2166
3;1;1;6.8980
3;1;1;9.8876
3;1;1;2.1228
3;1;1;7.3856
3;1;1;3.8285
3;1;1;4.4352
3;1;1;1.8854
3;1;1;10.4148
3;1;1;14.7484
3;1;1;27.4105
3;1;1;12.4352
3;1;1;13.1125
3;1;1;16.1841
3;1;1;8.3498
3;1;1;1.1802
3;1;1;10.1091
3;1;1;10.6510
3;1;1;6.9350
3;1;1;16.6277
3;1;1;6.3088
3;1;1;12.6620
3;1;1;1.6783
3;1;1;14.9704
3;1;1;14.2879
3;1;1;11.3675
3;1;1;19.0630
3;1;1;28.5700
3;1;1;17.6550
3;1;1;16.7550
3;1;1;20.4909
3;1;1;10.7717
3;1;1;21.1844
3;1;1;27.3994
3;1;1;4.1564
3;1;1;16.8185
3;1;1;1.8413
3;1;1;2.5195
3;1;1;5.6217
3;1;1;2.9278
3;1;1;11.7656
3;1;1;2.3390
3;1;1;1.5299
3;1;1;3.8086
3;1;1;6.0327
3;1;1;4.3862
3;1;1;10.5951
3;1;1;16.8045
3;1;2;2.8165
3;1;2;15.4812
3;1;2;2.2096
3;1;2;2.3712
3;1;2;4.1110
3;1;2;4.8734
3;1;2;13.1255
3;1;2;2.7003
3;1;2;3.2946
3;1;2;5.9243
3;1;2;4.7068
3;1;2;6.0713
3;1;2;12.3089
3;1;2;15.4785
3;1;2;2.2882
3;1;2;5.4992
3;1;2;8.3747
3;1;2;7.1524
3;1;2;6.7273
3;1;2;3.3132
3;1;2;10.7913
3;1;2;20.2062
3;1;2;9.2911
3;1;2;8.6281
3;1;2;12.3144
3;1;2;3.7659
3;1;2;12.8206
3;1;2;19.0911
3;1;2;8.3653
3;1;2;8.5233
3;1;2;9.1091
3;1;2;21.7738
3;1;2;6.8007
3;1;2;7.4832
3;1;2;10.5805
3;1;2;3.6133
3;1;2;6.8852
3;1;2;5.4229
3;1;2;5.0161
3;1;2;1.9840
3;1;2;10.9994
3;1;2;2.9255
3;1;2;5.7527
3;1;2;21.7711
3;1;2;5.0284
3;1;2;16.3554
3;1;2;29.0202
3;1;2;14.0471
3;1;2;14.7295
3;1;2;17.6499
3;1;2;9.9544
3;1;2;1.1514
3;1;2;11.3782
3;1;2;12.2624
3;1;2;8.5276
3;1;2;18.2457
3;1;2;7.8330
3;1;2;1.7604
3;1;2;29.0174
3;1;2;12.2130
3;1;2;2.2214
3;1;2;11.4387
3;1;2;3.5471
3;1;2;3.1220
3;1;2;0.8583
3;1;2;7.6296
3;1;2;17.1365
3;1;2;6.2215
3;1;2;5.3245
3;1;2;9.0676
3;1;2;1.6434
3;1;2;9.7509
3;1;2;15.9738
3;1;2;11.4335
3;1;2;5.3819
3;1;2;11.0658
3;1;2;23.7306
3;1;2;8.7575
3;1;2;9.4399
3;1;2;12.3603
3;1;2;4.6648
3;1;2;5.7294
3;1;2;6.0729
3;1;2;6.9729
3;1;2;4.2904
3;1;2;12.9561
3;1;2;2.5594
3;1;2;5.5883
3;1;2;23.7278
3;1;2;6.9234
3;1;2;6.8018
3;1;2;19.4349
3;1;2;4.5340
3;1;2;5.1832
3;1;2;8.6183
3;1;2;3.7140
3;1;2;9.1678
3;1;2;4.9162
3;1;2;3.1661
3;1;2;2.0913
3;1;2;8.6305
3;1;2;3.6810
3;1;2;7.9972
3;1;2;19.4022
3;1;2;3.5683
3;1;2;1.7858
3;1;2;14.0769
3;1;2;2.5806
3;1;2;2.3953
3;1;2;2.7233
3;1;2;5.7747
3;1;2;14.5534
3;1;2;3.6027
3;1;2;3.8562
3;1;2;7.1897
3;1;2;3.3560
3;1;2;7.4178
3;1;2;13.7027
3;1;2;14.0741
3;1;2;3.4283
3;1;2;1.3516
3;1;2;12.4273
3;1;2;2.5717
3;1;2;1.8892
3;1;2;2.1170
3;1;2;6.6643
3;1;2;16.1713
3;1;2;5.2563
3;1;2;4.3563
3;1;2;8.0922
3;1;2;1.6551
3;1;2;8.7857
3;1;2;15.0007
3;1;2;12.3987
3;1;2;4.4058
3;1;2;3.9665
3;1;2;16.6134
3;1;2;2.0799
3;1;2;2.3957
3;1;2;5.9214
3;1;2;3.6093
3;1;2;11.9845
3;1;2;3.3921
3;1;2;1.9142
3;1;2;3.9001
3;1;2;5.8207
3;1;2;4.8852
3;1;2;10.8159
3;1;2;16.5924
3;1;2;1.2729
3;1;2;4.1724
3;1;2;9.9686
3;1;2;5.7516
3;1;2;5.3876
3;1;2;1.9074
3;1;2;9.2962
3;1;2;18.6068
3;1;2;7.6917
3;1;2;7.1748
3;1;2;10.8192
3;1;2;2.8097
3;1;2;11.2677
3;1;2;17.5688
3;1;2;9.9637
3;1;2;7.0184
3;1;2;14.7154
3;1;2;27.3775
3;1;2;12.4005
3;1;2;13.0817
3;1;2;16.1332
3;1;2;8.3117
3;1;2;2.1813
3;1;2;10.1128
3;1;2;10.6163
3;1;2;6.9194
3;1;2;16.5955
3;1;2;6.2891
3;1;2;1.9830
3;1;2;27.3672
3;1;2;10.5628
3;1;2;12.9039
3;1;2;25.5681
3;1;2;10.5957
3;1;2;11.2774
3;1;2;14.2620
3;1;2;6.5023
3;1;2;3.0047
3;1;2;8.1561
3;1;2;8.8122
3;1;2;5.1409
3;1;2;14.7940
3;1;2;4.3837
3;1;2;1.9555
3;1;2;25.5653
3;1;2;8.7628
3;1;2;5.5590
3;1;2;11.0082
3;1;2;5.9882
3;1;2;5.9798
3;1;2;3.2745
3;1;2;8.9959
3;1;2;17.6605
3;1;2;6.8199
3;1;2;7.2783
3;1;2;10.4944
3;1;2;3.7211
3;1;2;10.6150
3;1;2;16.8507
3;1;2;10.9692
3;1;2;6.8893
3;1;2;13.1306
3;1;2;25.7948
3;1;2;10.8157
3;1;2;11.4997
3;1;2;14.5409
3;1;2;6.8711
3;1;2;4.8168
3;1;2;8.8234
3;1;2;9.0332
3;1;2;5.3689
3;1;2;15.0143
3;1;2;5.5978
3;1;2;4.3221
3;1;2;25.7860
3;1;2;8.9816
3;1;3;8.2330
3;1;3;20.8972
3;1;3;5.9211
3;1;3;6.6035
3;1;3;9.6493
3;1;3;2.2489
3;1;3;7.6792
3;1;3;3.9546
3;1;3;4.1364
3;1;3;1.0812
3;1;3;10.1197
3;1;3;1.5220
3;1;3;6.5402
3;1;3;20.8914
3;1;3;4.0870
3;1;3;5.9067
3;1;3;8.4100
3;1;3;7.6313
3;1;3;7.1963
3;1;3;3.6651
3;1;3;11.1472
3;1;3;20.1860
3;1;3;9.2502
3;1;3;9.0766
3;1;3;12.6542
3;1;3;4.2992
3;1;3;12.9588
3;1;3;19.2585
3;1;3;8.4073
3;1;3;8.8615
3;1;3;15.3896
3;1;3;28.0465
3;1;3;13.0769
3;1;3;13.7468
3;1;3;17.0278
3;1;3;9.2110
3;1;3;4.4567
3;1;3;11.4213
3;1;3;11.3575
3;1;3;7.7127
3;1;3;17.2532
3;1;3;7.7586
3;1;3;4.3451
3;1;3;28.0249
3;1;3;11.4912
3;1;3;11.2107
3;1;3;23.8755
3;1;3;8.9024
3;1;3;9.5848
3;1;3;12.5144
3;1;3;4.8097
3;1;3;4.7157
3;1;3;6.2740
3;1;3;7.1190
3;1;3;3.5310
3;1;3;13.1010
3;1;3;2.6884
3;1;3;4.2097
3;1;3;23.8727
3;1;3;7.0701
3;1;3;4.4758
3;1;3;16.9629
3;1;3;2.0676
3;1;3;2.6723
3;1;3;5.7997
3;1;3;2.1445
3;1;3;11.6098
3;1;3;1.1575
3;1;3;1.3642
3;1;3;3.6347
3;1;3;6.1884
3;1;3;4.2299
3;1;3;10.4755
3;1;3;16.9602
3;1;3;1.4524
3;1;3;1.7540
3;1;3;14.3924
3;1;3;1.1432
3;1;3;0.8758
3;1;3;3.5754
3;1;3;4.8609
3;1;3;14.1836
3;1;3;3.3008
3;1;3;2.6063
3;1;3;6.1182
3;1;3;3.6153
3;1;3;6.7996
3;1;3;13.0192
3;1;3;14.3864
3;1;3;2.4273
3;1;3;2.0547
3;1;3;14.5078
3;1;3;1.0400
3;1;3;0.9751
3;1;3;3.8988
3;1;3;4.7814
3;1;3;14.1349
3;1;3;3.3404
3;1;3;2.6109
3;1;3;6.0558
3;1;3;3.7214
3;1;3;6.7529
3;1;3;12.9643
3;1;3;14.4351
3;1;3;2.3700
3;1;3;1.8903
3;1;3;11.5715
3;1;3;3.4349
3;1;3;2.7617
3;1;3;1.6146
3;1;3;7.4978
3;1;3;17.0048
3;1;3;6.0897
3;1;3;5.1908
3;1;3;8.9464
3;1;3;0.9108
3;1;3;9.6191
3;1;3;15.8400
3;1;3;11.5652
3;1;3;5.2479
3;1;3;2.4109
3;1;3;12.6589
3;1;3;2.5021
3;1;3;2.4866
3;1;3;2.0263
3;1;3;6.4231
3;1;3;15.9300
3;1;3;5.0149
3;1;3;4.1149
3;1;3;7.8509
3;1;3;1.8692
3;1;3;8.5459
3;1;3;14.7593
3;1;3;12.6400
3;1;3;4.1646
3;1;3;8.8216
3;1;3;21.4688
3;1;3;6.5132
3;1;3;7.1754
3;1;3;10.3882
3;1;3;3.0617
3;1;3;7.1246
3;1;3;4.8833
3;1;3;4.7517
3;1;3;1.5093
3;1;3;10.6737
3;1;3;2.4590
3;1;3;5.9542
3;1;3;21.4454
3;1;3;4.7891
3;1;3;5.9731
3;1;3;8.6681
3;1;3;7.1758
3;1;3;6.8950
3;1;3;3.7707
3;1;3;10.7755
3;1;3;20.2748
3;1;3;9.3597
3;1;3;8.5985
3;1;3;12.2900
3;1;3;4.1850
3;1;3;12.8892
3;1;3;19.1185
3;1;3;8.3455
3;1;3;8.5288
3;1;3;6.7673
3;1;3;19.4113
3;1;3;4.4598
3;1;3;5.1240
3;1;3;8.3922
3;1;3;1.4542
3;1;3;9.1876
3;1;3;3.0497
3;1;3;2.7245
3;1;3;1.1085
3;1;3;8.6107
3;1;3;1.9461
3;1;3;8.0170
3;1;3;19.3824
3;1;3;2.8708
3;1;3;9.9527
3;1;3;22.6051
3;1;3;7.6320
3;1;3;8.3144
3;1;3;11.2573
3;1;3;3.5393
3;1;3;5.9791
3;1;3;5.0328
3;1;3;5.8474
3;1;3;4.0515
3;1;3;11.8306
3;1;3;2.1756
3;1;3;5.6185
3;1;3;22.6023
3;1;3;5.9618
3;1;3;2.3108
3;1;3;14.3801
3;1;3;0.6146
3;1;3;0.7312
3;1;3;3.6252
3;1;3;4.6979
3;1;3;14.2041
3;1;3;3.2891
3;1;3;2.3891
3;1;3;6.1250
3;1;3;3.5994
3;1;3;6.8185
3;1;3;13.0335
3;1;3;14.3659
3;1;3;2.4390
3;1;3;4.2952
3;1;3;16.9238
3;1;3;1.9554
3;1;3;2.6331
3;1;3;5.6583
3;1;3;2.5655
3;1;3;11.6490
3;1;3;1.3776
3;1;3;1.1314
3;1;3;3.8526
3;1;3;6.1493
3;1;3;4.2713
3;1;3;10.5381
3;1;3;16.9210
